,Source,Target,BLEU,"Data Size (parallel sentences, K)",dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
661,jpn,fra,6.0,214.0,214852.0,0.33009282168605725,0.0008925219606773069,0.04188370805293798,0.0010359842837347178,446268.0,5832.0,167921.0,6615.0,6.292457133282445,18.66038016867425,1351947.0,6534293.0,4009220.0,6385232.0,,,,,,
662,jpn,fr-ca,4.7,,,,,,,,,,,,,,,,,,,,,,
663,jpn,glg,2.3,50.0,50922.0,0.3665536317314769,0.003577514444468708,0.0957258153451836,0.004259675335176628,104095.0,4751.0,75518.0,5426.0,5.576823376929421,15.492301952005027,283983.0,1328017.0,788899.0,1273806.0,,,,,,
664,jpn,heb,1.4,82.0,82041.0,0.34809923755858513,0.002286387350813919,0.11737139758438407,0.002893205818937252,156417.0,4946.0,122074.0,5515.0,5.4770907229312185,12.677393010811667,449346.0,2163238.0,1040066.0,1906190.0,,,,,,
665,jpn,hrv,1.3,48.0,48151.0,0.3663619507895257,0.003770102008482137,0.15445738094558098,0.004667489918049067,96425.0,4771.0,97348.0,5405.0,5.46605470291375,13.089198562854355,263196.0,1265483.0,630258.0,1158010.0,,,,,,
666,jpn,hun,2.0,99.0,99686.0,0.34837553472251764,0.0019510911608107645,0.1457007105296951,0.0024254627430198273,188367.0,5072.0,178135.0,5570.0,5.4240414902794765,12.264600846658508,540701.0,2599571.0,1222609.0,2296469.0,,,,,,
667,jpn,ind,3.5,77.0,77397.0,0.3468180439433821,0.0020750975376585797,0.07353317748218913,0.003012051377761047,170365.0,5140.0,88733.0,5697.0,6.346796387456879,15.591134023282555,491223.0,2476992.0,1206707.0,1891402.0,,,,,,
668,jpn,ita,4.6,179.0,179031.0,0.3219278317351686,0.0009894191481397783,0.05139496867697994,0.00113459589439474,386287.0,5670.0,165910.0,6174.0,6.702291781870179,18.03116220095961,1199918.0,5730635.0,3228137.0,5441585.0,,,,,,
669,jpn,kor,16.9,222.0,222118.0,0.3345585274376985,0.000695286885842039,0.024579104860861626,0.0005503966930950333,540033.0,5975.0,87298.0,4525.0,7.267155295833746,15.990221413843093,1614166.0,8593575.0,3551716.0,8221343.0,,,,,,
670,jpn,mkd,1.6,48.0,48010.0,0.3692732425267392,0.00336243622402694,0.11368287421743103,0.004302171685999529,100987.0,4633.0,86326.0,5409.0,5.696209123099354,15.816663195167674,273475.0,1377870.0,759358.0,1257272.0,,,,,,
671,jpn,nob,2.6,,,,,,,,,,,,,,,,,,,,,,
672,jpn,nld,3.1,123.0,123955.0,0.3313580842400942,0.0016510071424140182,0.07708289739784285,0.0020768119540846572,233571.0,5296.0,135195.0,5729.0,5.686660481626396,14.149417127183252,704890.0,3207739.0,1753891.0,2758555.0,,,,,,
673,jpn,pol,1.8,128.0,128372.0,0.3327102777934999,0.0016204106523486205,0.10953252448906713,0.001976515951210938,241011.0,5317.0,176974.0,6061.0,5.642873835415823,12.58624154800112,724387.0,3281267.0,1615721.0,3066507.0,,,,,,
674,jpn,por,5.1,175.0,175188.0,0.3230753875840043,0.0009791786016905726,0.04934594878866562,0.001224293503751183,378729.0,5637.0,158668.0,6176.0,6.691451469278718,18.354116720323308,1172262.0,5756866.0,3215421.0,5044542.0,,,,,,
675,jpn,pt-br,4.9,,,,,,,,,,,,,,,,,,,,,,
676,jpn,ron,2.8,79.0,79395.0,0.3568515723002998,0.002139335641028984,0.07907829099478852,0.002484092509199113,167838.0,5087.0,106369.0,5610.0,5.9239246803954915,16.941998866427358,470330.0,2377841.0,1345110.0,2258370.0,,,,,,
677,jpn,rus,2.7,196.0,196556.0,0.3168957060315085,0.0010206010004027188,0.09534761699710154,0.0012034860393939106,381178.0,5730.0,263496.0,6446.0,6.119630029101121,14.059759050855734,1202850.0,5614339.0,2763530.0,5356107.0,,,,,,
678,jpn,slk,1.2,48.0,48948.0,0.3759406321047744,0.003863079370276524,0.15698358056919384,0.004541998224907749,93922.0,4743.0,95857.0,5358.0,5.104028765220233,12.4748304322955,249832.0,1227777.0,610618.0,1179657.0,,,,,,
679,jpn,slv,1.8,50.0,50219.0,0.3815883129225004,0.003616653134190381,0.1466169987876229,0.004474568606865549,99179.0,4726.0,100012.0,5383.0,5.175551086242258,13.58312590852068,259911.0,1306733.0,682131.0,1203021.0,,,,,,
680,jpn,srp,0.5,51.0,51763.0,0.35776337858566165,0.0036865741671693814,0.1716594725589739,0.004235388694063626,99826.0,4730.0,114255.0,5395.0,5.3904912775534655,12.85843169831733,279028.0,1283034.0,665591.0,1273791.0,,,,,,
681,jpn,swe,2.6,96.0,96872.0,0.3404412759846803,0.0019009115809326626,0.10584248481518103,0.002499944247452109,193691.0,5237.0,137332.0,5605.0,5.873121232141383,13.394097365595838,568941.0,2754994.0,1297513.0,2242050.0,,,,,,
682,jpn,tur,1.9,84.0,84255.0,0.3457981573114066,0.002355084660759261,0.13287012252088218,0.0029644949281138013,160524.0,5142.0,139235.0,5553.0,5.509619607144977,12.43727968666548,464213.0,2183361.0,1047903.0,1873169.0,,,,,,
683,jpn,ukr,2.2,92.0,92317.0,0.3406403955512362,0.0021404918471499865,0.128863778946477,0.002515863718345725,172098.0,5007.0,149124.0,5588.0,5.47265400738759,12.535307689807944,505219.0,2339182.0,1157222.0,2221106.0,,,,,,
684,jpn,vie,5.9,75.0,75798.0,0.3480054711283487,0.0020478960769644713,0.03402707615329463,0.002376501673377015,170214.0,4993.0,57995.0,5974.0,6.452848360115043,22.485791181825377,489113.0,2438112.0,1704378.0,2513779.0,,,,,,
685,kor,ara,0.9,48.0,48869.0,0.0468528613260123,0.0020724905205216546,0.14704843672061044,0.004519730618147014,30753.0,3110.0,107012.0,6120.0,13.431295913564837,14.89150586261229,656374.0,1500610.0,727733.0,1354063.0,,,,,,
686,kor,bul,1.7,38.0,38280.0,0.048333102272819936,0.002860631866762555,0.13890123731199525,0.005157678135617553,23707.0,3214.0,82489.0,5389.0,12.81327063740857,15.513793103448277,490492.0,1123528.0,593868.0,1044850.0,,,,,,
687,kor,ces,1.3,53.0,53009.0,0.044305398864681586,0.0019219754587359527,0.15491889081699325,0.0038736667761326156,29768.0,3010.0,110255.0,5426.0,12.674866532098322,13.425927672659359,671882.0,1566097.0,711695.0,1400740.0,,,,,,
688,kor,dan,2.0,37.0,37016.0,0.046625416621436364,0.002572431441897241,0.13435286477204555,0.005738925692050087,23194.0,2889.0,73234.0,5333.0,13.438891290252865,14.725713205100494,497454.0,1123062.0,545087.0,929268.0,,,,,,
689,kor,deu,1.7,82.0,82280.0,0.044093812190948434,0.0014910501180748221,0.1150009505645659,0.002748548473661099,44889.0,3539.0,132475.0,5577.0,12.372800194457948,14.000328147788037,1018034.0,2373495.0,1151947.0,2029071.0,,,,,,
690,kor,ell,1.7,35.0,35634.0,0.04730408962837557,0.0020013269962492045,0.13074152052873242,0.004363479761671009,23387.0,2217.0,80354.0,5289.0,13.874305438626035,17.24762866924847,494397.0,1107765.0,614602.0,1212106.0,,,,,,
691,kor,eng,8.7,306.0,306900.0,0.03227374550643887,0.0005166320149268285,0.04161922118191325,0.0009457858374805836,157946.0,5669.0,247992.0,9291.0,15.946389703486476,19.415421961550997,4893947.0,10972994.0,5958593.0,9823577.0,,,,,,
692,kor,epo,1.3,26.0,26463.0,0.0467841097186096,0.002893027763585511,0.16385442224873614,0.008176037612239393,15828.0,2197.0,60838.0,5304.0,12.784642708687599,14.030646563125876,338320.0,759412.0,371293.0,648725.0,,,,,,
693,kor,spa,4.7,108.0,108385.0,0.04429227243279392,0.0012746471498021551,0.06993817792509381,0.0020988547043098763,63582.0,4199.0,125165.0,5898.0,13.244544909350926,16.51198966646676,1435510.0,3294245.0,1789652.0,2810104.0,,,,,,
694,kor,fra,4.4,89.0,89109.0,0.04074600239904319,0.0012893147189941981,0.07240129049012656,0.00255451217571224,46435.0,3402.0,108729.0,6420.0,12.789067322043786,16.853011480321854,1139621.0,2638611.0,1501755.0,2513200.0,,,,,,
695,kor,fr-ca,3.4,,,,,,,,,,,,,,,,,,,,,,
696,kor,glg,1.5,28.0,28478.0,0.05818227002250417,0.0028191601297466746,0.12640215198386012,0.0070601528764847234,21071.0,2331.0,56388.0,5286.0,12.71700962146218,15.664723646323473,362155.0,826842.0,446100.0,748709.0,,,,,,
697,kor,heb,0.9,43.0,43724.0,0.045821820596874466,0.002400749090038651,0.15479918361264128,0.00510379973075049,23665.0,2728.0,85175.0,5300.0,11.81175098344159,12.584141432622815,516457.0,1136312.0,550229.0,1038442.0,,,,,,
698,kor,hrv,0.7,27.0,27662.0,0.049117543717397766,0.002744298983295925,0.19166945316438008,0.00656102397111215,18173.0,2361.0,76810.0,5291.0,13.37538861976719,14.487094208661704,369990.0,860329.0,400742.0,806429.0,,,,,,
699,kor,hun,1.5,49.0,49720.0,0.05060738196907737,0.0024626963255699073,0.1803383179355847,0.0041750974539807705,33599.0,3729.0,126470.0,5759.0,13.353077232502013,14.104847144006436,663915.0,1514194.0,701293.0,1379369.0,,,,,,
