Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,tam,kor,0.0619,2,52,0.0006493081718340776,0.011429576226481448,205640.0,6224.0,33.039845758354765,0.15493566828721153,0.3562306111760203,0.3193031894186352,1.0,0.57,0.6,0.6409999999999999,0.5366,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,lit,0.0538,14,40,0.0018174640417718785,0.011731843575418994,41919.0,6224.0,6.735057840616967,0.2006074442648472,0.3562306111760203,0.1908473024796292,1.0,0.6,0.6,0.6409999999999999,0.5698,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ara,0.0466,33,21,0.0008224938612049088,0.011789013125911522,214111.0,6224.0,34.4008676092545,0.09793782780711062,0.3562306111760203,0.5257291677028081,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ces,0.0556,7,47,0.0014474494114026313,0.011898859692612793,103094.0,6224.0,16.563946015424165,0.12407758730349787,0.3562306111760203,0.424703869367134,1.0,0.64,0.6,0.0002,0.568,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,epo,0.0331,40,14,0.0025545458352527325,0.011453470276999687,6536.0,6224.0,1.0501285347043705,0.2440067115636564,0.3562306111760203,0.0992449093604426,1.0,0.84,0.9,0.0002,0.6196,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,fin,0.0471,31,23,0.001858358256627661,0.011996519144704128,24222.0,6224.0,3.8917095115681235,0.2896986479145289,0.3562306111760203,0.034881745255604835,1.0,0.68,0.6,0.5687,0.5338,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,sqi,0.0473,30,24,0.002288348700754401,0.012548922159408586,44525.0,6224.0,7.153759640102828,0.11929309320584595,0.3562306111760203,0.4423898940841066,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,vie,0.0491,26,28,0.003901043529144046,0.01422211229285184,171995.0,6224.0,27.63415809768637,0.01703206375296993,0.3562306111760203,0.9066621703268308,1.0,0.9,0.7,0.5456,0.5792,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,fra,0.0492,25,29,0.001772751668392434,0.012947590137529424,192304.0,6224.0,30.897172236503852,0.045360873894685384,0.3562306111760203,0.7615429821644182,1.0,0.71,0.7,0.5456,0.5776,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,est,0.0372,39,15,0.002100872318723644,0.012072935465803722,10738.0,6224.0,1.7252570694087404,0.2789245014245014,0.3562306111760203,0.04709395515883087,1.0,0.67,0.8,0.0002,0.6196,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,mkd,0.0458,34,20,0.0021732946464129268,0.011650966782350024,25335.0,6224.0,4.070533419023136,0.15146630461614416,0.3562306111760203,0.33040456413444,1.0,0.82,0.6,0.0002,0.5366,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,bos,0.0389,38,16,0.002308860759493671,0.010273332918249174,5664.0,6224.0,0.910025706940874,0.2864072802025621,0.3562306111760203,0.03841834521246462,1.0,0.68,0.8,0.0002,0.6196,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,swe,0.0541,13,41,0.002386074004446775,0.01266294227188082,56647.0,6224.0,9.101381748071981,0.09793445344690482,0.3562306111760203,0.5257429041390121,1.0,0.73,0.6,0.0002,0.5792,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,pol,0.0529,16,38,0.0011174440511435065,0.012138477735802315,176378.0,6224.0,28.33836760925449,0.1171314912318414,0.3562306111760203,0.4504986389422458,1.0,0.69,0.6,0.6162,0.5003,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,fas,0.0569,4,50,0.0013649919706354668,0.01101591187270502,150965.0,6224.0,24.255302056555273,0.04914039052639592,0.3562306111760203,0.7431380541260202,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,kur,0.0314,42,12,0.0009434392927248656,0.006198859409868585,10440.0,6224.0,1.6773778920308484,0.22891671826263715,0.3562306111760203,0.12772888580549205,1.0,0.78,0.9,0.0002,0.6196,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,hun,0.061,3,51,0.0009237261785810238,0.012262339753514585,147220.0,6224.0,23.653598971722364,0.15307856490195398,0.3562306111760203,0.3252220105601515,1.0,0.61,0.6,0.5922,0.5403,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,slv,0.039,37,17,0.002260209604701236,0.01113114856041291,19831.0,6224.0,3.1862146529562985,0.2060847233614264,0.3562306111760203,0.17764967305215684,1.0,0.71,0.6,0.0002,0.5046,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ron,0.0496,24,30,0.0014841660195012512,0.012743581812557995,180543.0,6224.0,29.00755141388175,0.06944401213123495,0.3562306111760203,0.6481197197665443,1.0,0.73,0.6,0.6409999999999999,0.527,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,rus,0.0521,18,36,0.0009706534893102057,0.011385316019447351,208458.0,6224.0,33.49260925449872,0.0964285880092507,0.3562306111760203,0.5318909310667403,1.0,0.66,0.7,0.6162,0.611,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,srp,0.0553,8,46,0.0010172518376466066,0.011212984760252757,136898.0,6224.0,21.99517994858612,0.11816137254058205,0.3562306111760203,0.4466260951130845,1.0,0.72,0.8,0.8278,0.6196,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,kaz,0.0117,53,1,0.002147268867014089,0.0093603744149766,3317.0,6224.0,0.5329370179948586,0.4085868404479615,0.3562306111760203,0.021601019536673847,1.0,0.74,0.9,0.879,0.6196,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,mar,0.0248,46,8,0.0009113001215066828,0.007137094271706077,9840.0,6224.0,1.5809768637532131,0.23222498323669785,0.3562306111760203,0.12117703441813553,1.0,0.49,0.4,0.0002,0.3687,0.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ukr,0.0504,22,32,0.0012660376233354588,0.01117283950617284,108495.0,6224.0,17.431715938303338,0.1235396855198613,0.3562306111760203,0.42667423895141177,1.0,0.66,0.6,0.0002,0.5559,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,tha,0.0477,29,25,0.0007847967118736305,0.01226385877980799,98064.0,6224.0,15.75578406169666,0.7771632165854434,0.3562306111760203,1.3962483179990242,1.0,0.91,0.7,0.5687,0.4792,0.1,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,bel,0.0323,41,13,0.0022493781767059587,0.00989113530326594,4509.0,6224.0,0.7244537275064268,0.32939465855533645,0.3562306111760203,0.005675074418583003,1.0,0.77,0.9,0.0002,0.6196,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,tur,0.0625,1,53,0.0009874718297913586,0.012143742255266418,182470.0,6224.0,29.317159383033424,0.13287653786615888,0.3562306111760203,0.3931201295280506,1.0,0.56,0.6,0.5922,0.5903,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,aze,0.0174,51,3,0.002487711906911425,0.011517151217082735,5946.0,6224.0,0.9553341902313623,0.3250306645851918,0.3562306111760203,0.0076708807115281686,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,deu,0.0551,11,43,0.0014299354266501952,0.01269664313142574,168112.0,6224.0,27.010282776349612,0.07198867212083071,0.3562306111760203,0.6366692025859911,1.0,0.63,0.6,0.5456,0.595,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,bul,0.0508,21,33,0.0012241920126623495,0.0118513969910961,174444.0,6224.0,28.027634961439592,0.07766785448046865,0.3562306111760203,0.6114819350914898,1.0,0.73,0.7,0.6162,0.598,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,nob,0.0402,35,19,0.00308661822390843,0.012001741185249671,15825.0,6224.0,2.542577120822622,0.138628018572844,0.3562306111760203,0.3731347174450799,1.0,0.68,0.6,0.5922,0.4785,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,kat,0.0293,44,10,0.0021351705289529123,0.010738005089690273,13193.0,6224.0,2.1196979434447303,0.2909344954921987,0.3562306111760203,0.03359790685366248,1.0,0.6,0.7,0.5687,0.6529,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,dan,0.047,32,22,0.0024547095936542714,0.012718699590519916,44940.0,6224.0,7.220437017994857,0.09555254992441722,0.3562306111760203,0.5354839924067809,1.0,0.69,0.8,0.0002,0.6196,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,hye,0.0298,43,11,0.0020403728207852427,0.011113180604706029,21360.0,6224.0,3.4318766066838045,0.18535942978485245,0.3562306111760203,0.2300780417076373,1.0,0.59,0.6,0.6162,0.5747,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,cmn,0.0561,5,49,0.000360570528974699,0.008328031924122375,199855.0,6224.0,32.110379177377894,0.9499830149626328,0.3562306111760203,2.7781026563560838,1.0,0.66,0.6,0.5687,0.5691,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ind,0.0486,28,26,0.0031352861314866733,0.013275434243176178,87406.0,6224.0,14.043380462724937,0.058781365895540776,0.3562306111760203,0.6972094592099123,1.0,0.82,0.6,0.5687,0.4627,0.2,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,glg,0.0224,48,6,0.002718539336162084,0.011638762681272171,10017.0,6224.0,1.6094151670951158,0.18636588199164145,0.3562306111760203,0.2273756481850074,1.0,0.85,0.6,0.0002,0.5079,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,por,0.05,23,31,0.0016775813653011572,0.01251083859779512,184755.0,6224.0,29.68428663239075,0.05381681065684573,0.3562306111760203,0.7206771298055792,1.0,0.77,0.6,0.0002,0.4865,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,urd,0.0225,47,7,0.0034940247113631764,0.012606212564424015,5977.0,6224.0,0.9603149100257068,0.10266842926010657,0.3562306111760203,0.506648181856081,1.0,0.59,0.5,0.0002,0.4955,0.1,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ita,0.0561,5,49,0.001543307370872104,0.012382367508667657,204503.0,6224.0,32.85716580976864,0.05794089954586092,0.3562306111760203,0.7011550665119549,1.0,0.75,0.7,0.0002,0.5747,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,spa,0.0514,20,34,0.0015931301121019606,0.012543252595155707,196036.0,6224.0,31.49678663239075,0.05430280996559714,0.3562306111760203,0.7183626378756179,1.0,0.74,0.6,0.5922,0.5,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ell,0.0489,27,27,0.0014666328343060134,0.011313755795981451,134327.0,6224.0,21.582101542416453,0.07802984301506978,0.3562306111760203,0.6098937426716926,1.0,0.72,0.7,0.5922,0.5656,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,ben,0.0277,45,9,0.0004983125325601939,0.005660259998755987,4649.0,6224.0,0.7469473007712082,0.2354568046388585,0.3562306111760203,0.1149431347567449,1.0,0.59,0.5,0.6162,0.4661,0.1,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,jpn,0.0552,10,44,0.0002967052602072347,0.008815524789965685,204091.0,6224.0,32.790970437018,0.8502871415102725,0.3562306111760203,1.923493912432397,1.0,0.54,0.6,0.6162,0.5575,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,msa,0.0164,52,2,0.003693420616928602,0.012238687483461231,5220.0,6224.0,0.8386889460154242,0.1694119212346993,0.3562306111760203,0.27502879914151473,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,nld,0.0546,12,42,0.0015858791308375455,0.012951601908657124,183767.0,6224.0,29.52554627249357,0.058215454890481126,0.3562306111760203,0.6998649296473513,1.0,0.71,0.6,0.0002,0.5729,0.4,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,hrv,0.0529,16,38,0.0013591150548483552,0.011651688875116207,122091.0,6224.0,19.61616323907455,0.10575350768810632,0.3562306111760203,0.4943944570082642,1.0,0.87,0.6,0.0002,0.4784,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,heb,0.0515,19,35,0.0009558774889197592,0.011442207673009852,211820.0,6224.0,34.032776349614394,0.09747334903618313,0.3562306111760203,0.5276216680941758,1.0,0.7,0.7,0.0002,0.6293,0.3,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,mon,0.0206,49,5,0.002796969254211109,0.01102597645299944,7607.0,6224.0,1.2222043701799483,0.2306787779407957,0.3562306111760203,0.12421774610429115,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,tam,hin,0.0392,36,18,0.0034012430939226517,0.011106285288825464,18798.0,6224.0,3.020244215938304,0.09039212919907057,0.3562306111760203,0.5568948794419238,1.0,0.53,0.5,0.5922,0.4661,0.1,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
eng,kaz,eus,0.0241,52,2,0.0022503029253938037,0.011698467313106036,5182.0,3317.0,1.5622550497437444,0.3089201877934272,0.4085868404479615,0.05950192211007356,1.0,0.8,0.9,1.0,0.669,0.3,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,slk,0.0488,16,38,0.0011783956311823686,0.01135017149984409,61470.0,3317.0,18.531805848658426,0.15189814404199045,0.4085868404479615,0.3946796540417093,1.0,0.87,0.9,0.879,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,mya,0.043,33,21,0.0005159248813372773,0.008334888349816508,21497.0,3317.0,6.4808561953572505,0.5593295152337758,0.4085868404479615,0.13611427814615396,1.0,0.77,0.9,0.8211,0.624,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,kor,0.0565,3,51,0.0003689457375549368,0.010240112994350282,205640.0,3317.0,61.99577931866144,0.15493566828721153,0.4085868404479615,0.3853940427282688,1.0,0.79,0.8,0.7699,0.6737,0.3,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,lit,0.0415,35,19,0.0013126890557607481,0.01140826631756125,41919.0,3317.0,12.637624359360867,0.2006074442648472,0.4085868404479615,0.25910266266347115,1.0,0.77,0.9,1.0,0.6506,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ara,0.045,30,24,0.0005112395234627957,0.01000793311771526,214111.0,3317.0,64.54959300572807,0.09793782780711062,0.4085868404479615,0.578057719500699,1.0,0.87,0.9,0.879,0.0,1.0,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ces,0.0511,8,46,0.0009422046570375047,0.011638762681272171,103094.0,3317.0,31.08049442267109,0.12407758730349787,0.4085868404479615,0.4848685788029603,1.0,0.81,0.9,0.879,0.6784,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,epo,0.028999999999999998,43,11,0.0025446700226807546,0.010815203800950236,6536.0,3317.0,1.9704552306300875,0.2440067115636564,0.4085868404479615,0.16225050088707044,1.0,0.75,0.8,0.879,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,fin,0.0402,37,17,0.00145017609281127,0.010737249516199513,24222.0,3317.0,7.302381670183902,0.2896986479145289,0.4085868404479615,0.08466593308393164,1.0,0.9,0.9,0.805,0.6506,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,sqi,0.0457,28,26,0.0015320903283316,0.011729473421512352,44525.0,3317.0,13.423274042809767,0.11929309320584595,0.4085868404479615,0.5013134352979606,1.0,0.87,0.9,0.879,0.0,1.0,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,vie,0.0516,7,47,0.00245417023017142,0.013103148481649382,171995.0,3317.0,51.85257763038891,0.01703206375296993,0.4085868404479615,0.9183670701801568,1.0,0.87,0.9,0.8136,0.6153,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,fra,0.0485,18,36,0.0011396835497960716,0.01244322777328439,192304.0,3317.0,57.97527886644559,0.045360873894685384,0.4085868404479615,0.7902873425743481,1.0,0.9,0.9,1.0,0.6025,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,est,0.0445,32,22,0.00195995044653588,0.011,10738.0,3317.0,3.2372625866747065,0.2789245014245014,0.4085868404479615,0.10070683644459023,1.0,0.87,0.9,0.879,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,mkd,0.047,27,27,0.0044309854354295285,0.03466733055330802,25335.0,3317.0,7.637925836599336,0.15146630461614416,0.4085868404479615,0.39600874726395896,1.0,0.84,0.9,0.879,0.6737,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,bos,0.0257,49,5,0.0021709777342405552,0.01025512756378189,5664.0,3317.0,1.7075670786855592,0.2864072802025621,0.4085868404479615,0.08941870281930313,1.0,0.86,0.9,0.879,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,swe,0.0474,24,30,0.00168622145035239,0.011782307836169814,56647.0,3317.0,17.077781127524876,0.09793445344690482,0.4085868404479615,0.5780702776320936,1.0,0.88,0.9,0.879,0.6153,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,pol,0.0493,14,40,0.0007023194276451373,0.012066177385246922,176378.0,3317.0,53.173952366596325,0.1171314912318414,0.4085868404479615,0.5088330488358572,1.0,0.78,0.9,1.0,0.6597,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,fas,0.0549,4,50,0.0008786158421194918,0.010140741195992871,150965.0,3317.0,45.51251130539645,0.04914039052639592,0.4085868404479615,0.7739263747953925,1.0,0.87,0.9,0.879,0.0,1.0,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,kur,0.025,51,3,0.000850072995398518,0.005976467658594285,10440.0,3317.0,3.1474223696110943,0.22891671826263715,0.4085868404479615,0.19336727467592632,1.0,0.71,0.7,0.879,0.0,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,hun,0.0581,2,52,0.0005943759521746339,0.012066177385246922,147220.0,3317.0,44.38347904733193,0.15307856490195398,0.4085868404479615,0.3910580152586125,1.0,0.8,0.9,1.0,0.6461,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,slv,0.0404,36,18,0.001918326225865662,0.010804396702473143,19831.0,3317.0,5.978595116068737,0.2060847233614264,0.4085868404479615,0.2456350777074096,1.0,0.82,0.9,0.879,0.669,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ron,0.0484,19,35,0.000903822396628152,0.012114811133200796,180543.0,3317.0,54.42960506481761,0.06944401213123495,0.4085868404479615,0.6889639933574869,1.0,0.89,0.9,1.0,0.6552,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,rus,0.0502,11,43,0.0026594004736545983,0.04641532756489493,208458.0,3317.0,62.84534217666566,0.0964285880092507,0.4085868404479615,0.5836881703128158,1.0,0.85,0.9,1.0,0.688,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,srp,0.0457,28,26,0.0014459236378965947,0.02675293971256144,136898.0,3317.0,41.27163099186011,0.11816137254058205,0.4085868404479615,0.5052433958565197,1.0,0.86,0.9,1.0,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,tam,0.0212,53,1,0.002147268867014089,0.0093603744149766,6224.0,3317.0,1.8763943322279169,0.3562306111760203,0.4085868404479615,0.016419804112911874,1.0,0.74,0.9,0.879,0.6196,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,mar,0.0301,42,12,0.0006086564472497746,0.006544502617801047,9840.0,3317.0,2.966536026529997,0.23222498323669785,0.4085868404479615,0.1863118924655109,1.0,0.73,0.9,0.879,0.6284,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ukr,0.0488,16,38,0.002669586577454348,0.039055235261298116,108495.0,3317.0,32.708772987639435,0.1235396855198613,0.4085868404479615,0.4867037263048014,1.0,0.83,0.9,0.879,0.6737,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,tha,0.0472,25,29,0.0004681051518230918,0.011072406071161979,98064.0,3317.0,29.564063913174554,0.7771632165854434,0.4085868404479615,0.8137410808695459,1.0,0.88,0.9,0.805,0.6372,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,bel,0.0277,45,9,0.004533510438624354,0.029301511933025118,4509.0,3317.0,1.359360868254447,0.32939465855533645,0.4085868404479615,0.0375660790046193,1.0,0.83,0.9,0.879,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,tur,0.0629,1,53,0.0005713711652204489,0.01188476137141435,182470.0,3317.0,55.010551703346394,0.13287653786615888,0.4085868404479615,0.4553415061675969,0.4286,0.8,0.9,1.0,0.6196,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,aze,0.0282,44,10,0.002275045108653017,0.011066649993747657,5946.0,3317.0,1.7925836599336749,0.3250306645851918,0.4085868404479615,0.04182041716018863,1.0,0.87,0.9,0.879,0.0,1.0,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,deu,0.0493,14,40,0.0009312988036392293,0.012502332524724763,168112.0,3317.0,50.681941513415744,0.07198867212083071,0.4085868404479615,0.678663897194481,1.0,0.79,0.9,0.8136,0.6153,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,bul,0.0475,23,31,0.0028440942836735136,0.04378391711889492,174444.0,3317.0,52.59089538739826,0.07766785448046865,0.4085868404479615,0.6559558653194149,1.0,0.83,0.9,1.0,0.6416,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,nob,0.0402,37,17,0.002490118577075099,0.011304021983512366,15825.0,3317.0,4.770877298763943,0.138628018572844,0.4085868404479615,0.4365422659156298,1.0,0.87,0.9,1.0,0.5898,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,kat,0.036000000000000004,40,14,0.001722138862365298,0.009537464156588954,13193.0,3317.0,3.9773892071148635,0.2909344954921987,0.4085868404479615,0.08291487021079585,1.0,0.8,0.9,1.0,0.6832,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,dan,0.0502,11,43,0.0018509576694028648,0.011402579599975076,44940.0,3317.0,13.548387096774194,0.09555254992441722,0.4085868404479615,0.5869688817026193,1.0,0.87,0.9,0.879,0.0,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,hye,0.0504,10,44,0.0017129057621026618,0.01022571392941763,21360.0,3317.0,6.439553813687066,0.18535942978485245,0.4085868404479615,0.2984875995221101,1.0,0.8,0.9,1.0,0.6737,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,cmn,0.0429,34,20,0.0002318899027070625,0.008245267680873301,199855.0,3317.0,60.2517334941212,0.9499830149626328,0.4085868404479615,1.7557457082162478,1.0,0.79,0.9,0.805,0.624,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ind,0.0448,31,23,0.002004868967492482,0.011837268705999628,87406.0,3317.0,26.350919505577327,0.058781365895540776,0.4085868404479615,0.7329670540147509,1.0,0.88,0.9,0.805,0.669,0.4,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,glg,0.037000000000000005,39,15,0.002637906482713542,0.010938867358419802,10017.0,3317.0,3.0198974977389215,0.18636588199164145,0.4085868404479615,0.2958021204040924,1.0,0.92,1.0,0.879,0.6552,0.3,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,por,0.0472,25,29,0.0010812968908555554,0.011755924612800896,184755.0,3317.0,55.6994271932469,0.05381681065684573,0.4085868404479615,0.7539197126525727,1.0,0.89,0.9,0.879,0.6328,0.3,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,urd,0.0255,50,4,0.00286820593718629,0.012247183147875993,5977.0,3317.0,1.8019294543261983,0.10266842926010657,0.4085868404479615,0.5605863002219621,1.0,0.71,0.9,0.879,0.6025,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ita,0.0505,9,45,0.0009285802721930684,0.011813716346452776,204503.0,3317.0,61.652999698522756,0.05794089954586092,0.4085868404479615,0.7364934379732263,1.0,0.77,0.9,0.879,0.6737,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,spa,0.0484,19,35,0.0009934115709285566,0.012286689419795221,196036.0,3317.0,59.100391920410004,0.05430280996559714,0.4085868404479615,0.7518555389073184,1.0,0.9,0.9,1.0,0.6832,0.3,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ell,0.0483,22,32,0.000976025365874702,0.010555072643735256,134327.0,3317.0,40.496533011757606,0.07802984301506978,0.4085868404479615,0.6545215648325992,1.0,0.9,0.9,1.0,0.6929,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,ben,0.0273,46,8,0.00027654017514211086,0.005247376311844078,4649.0,3317.0,1.4015676816400362,0.2354568046388585,0.4085868404479615,0.17954614616447254,1.0,0.73,0.9,1.0,0.5983,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,jpn,0.0518,6,48,0.00019551191536506415,0.008079367908275412,204091.0,3317.0,61.52879107627375,0.8502871415102725,0.4085868404479615,1.1686558585661035,1.0,0.78,0.9,1.0,0.6597,0.3,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,msa,0.0271,47,7,0.0033267040318206475,0.012161892736093574,5220.0,3317.0,1.5737111848055472,0.1694119212346993,0.4085868404479615,0.3426592988546551,1.0,0.87,0.9,0.879,0.0,1.0,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,nld,0.0536,5,49,0.0010159123962699974,0.01194921583271098,183767.0,3317.0,55.401567681640046,0.058215454890481126,0.4085868404479615,0.7353405425781602,1.0,0.76,0.9,0.879,0.6068,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,hrv,0.0499,13,41,0.000842058126347658,0.011577243869040207,122091.0,3317.0,36.8076575218571,0.10575350768810632,0.4085868404479615,0.5493366847619962,1.0,0.67,0.9,0.879,0.6832,0.2,1.0,0.8976,0.9164,0.805,0.5983,0.2488
eng,kaz,heb,0.0484,19,35,0.0005606460844202301,0.009893080988079143,211820.0,3317.0,63.85890865239674,0.09747334903618313,0.4085868404479615,0.5797876220842594,1.0,0.85,0.9,0.879,0.7028,0.1,1.0,0.8976,0.9164,0.805,0.5983,0.2488
